t,position,velocity
5.8258258258258255,0.991924772789152,-0.0003233412826038221
5.8358358358358355,0.9919215986449283,-0.00031058454248851915
5.8458458458458455,0.9919185601538104,-0.0002962473722321423
5.8558558558558556,0.9919156728479789,-0.0002803873218906646
5.865865865865866,0.9919129516830569,-0.00026306202741038575
5.875875875875876,0.9919104110375546,-0.0002443291499925006
5.885885885885886,0.9919080647129137,-0.00022424631696312143
5.895895895895896,0.9919059259341365,-0.00020287106417075798
5.905905905905906,0.991904007350983,-0.00018026077993116795
5.915915915915916,0.9919023210397221,-0.00015647265053728813
5.925925925925926,0.9919008785054196,-0.00013156360735008465
5.935935935935936,0.9918996906847486,-0.00010559027548408307
5.945945945945946,0.9918987679493049,-7.860892409930087e-05
5.955955955955956,0.9918981201094121,-5.067541830955746e-05
5.965965965965966,0.9918977564184006,-2.1845172715055133e-05
5.975975975975976,0.9918976855773423,7.826893434572104e-06
5.985985985985986,0.991897915740227,3.828639944248342e-05
5.995995995995996,0.9918984545195629,6.947954472949341e-05
6.006006006006006,0.9918993089923841,0.00010135314876086047
6.016016016016016,0.9919004857066512,0.0001338546893357587
6.026026026026026,0.9919019906880254,0.0001669323392419102
6.036036036036036,0.9919038294470022,0.00020053500127958668
6.046046046046046,0.9919060069863871,0.00023461234166052944
6.056056056056056,0.9919085278090981,0.0002691148217889254
6.066066066066066,0.9919113959262779,0.00030399372843313907
6.076076076076076,0.9919146148657,0.00033920120229810136
6.086086086086086,0.9919181876804531,0.00037469026500983846
6.096096096096096,0.9919221169578876,0.00041041484452482676
6.106106106106106,0.9919264048288083,0.000446329798978214
6.116116116116116,0.9919310529768989,0.0004823909389860153
6.126126126126126,0.9919360626483613,0.0005185550484178654
6.136136136136136,0.9919414346617557,0.0005547799036576587
6.146146146146146,0.9919471694180256,0.0005910242913709371
6.156156156156156,0.9919532669106939,0.0006272480247985369
6.166166166166166,0.9919597267362136,0.0006634119585972881
6.176176176176176,0.9919665481044617,0.0006994780022493186
6.186186186186186,0.9919737298493588,0.0007354091320625509
6.196196196196196,0.9919812704396022,0.0007711694017857591
6.206206206206206,0.9919891679894983,0.000806723951862416
6.216216216216216,0.9919974202698819,0.0008420390173483464
6.226226226226226,0.9920060247191068,0.0008770819345188208
6.236236236236236,0.9920149784540969,0.0009118211461915286
6.246246246246246,0.9920242782814443,0.0009462262057924496
6.256256256256256,0.9920339207085415,0.00098026778019222
6.266266266266266,0.9920439019547357,0.0010139176513412145
6.276276276276276,0.9920542179624953,0.0010471487167319606
6.286286286286286,0.9920648644085727,0.0010799349887180335
6.296296296296296,0.9920758367151565,0.001112251592719042
6.306306306306306,0.9920871300610005,0.0011440747643416498
6.316316316316316,0.9920987393925164,0.0011753818454468088
6.326326326326326,0.9921106594348247,0.0012061512791940179
6.336336336336336,0.9921228847027492,0.0012363626040932509
6.346346346346346,0.992135409511748,0.001265996447095787
6.356356356356356,0.9921482279887698,0.0012950345157551738
6.366366366366366,0.9921613340830282,0.0013234595894897412
6.376376376376376,0.9921747215766835,0.0013512555099782703
6.386386386386386,0.9921883840954245,0.0013784071707204013
6.396396396396396,0.9922023151189419,0.0014049005057934665
6.406406406406406,0.9922165079912841,0.0014307224778374592
6.416416416416417,0.9922309559310909,0.0014558610652998542
6.426426426426427,0.9922456520416942,0.0014803052489718725
6.436436436436437,0.9922605893210819,0.0015040449978477044
6.446446446446447,0.9922757606717154,0.0015270712543382348
6.456456456456457,0.9922911589101981,0.0015493759188704849
6.466466466466467,0.9923067767767847,0.0015709518339039473
6.476476476476477,0.9923226069447291,0.0015917927673947663
6.486486486486487,0.9923386420294636,0.0016118933957384209
6.496496496496497,0.9923548745976049,0.0016312492862214534
6.506506506506507,0.9923712971757819,0.0016498568790124578
6.516516516516517,0.992387902259282,0.001667713468722143
6.526526526526527,0.9924046823205093,0.0016848171855621482
6.536536536536537,0.9924216298172538,0.0017011669761318323
6.546546546546547,0.9924387372007655,0.00171676258386189
6.556556556556557,0.9924559969236314,0.0017316045291433497
6.566566566566567,0.9924734014474524,0.0017456940891700645
6.576576576576577,0.9924909432503168,0.0017590332775223416
6.586586586586587,0.9925086148340687,0.001771624823518989
6.596596596596597,0.9925264087313678,0.001783472151364548
6.606606606606607,0.9925443175125402,0.0017945793591180865
6.616616616616617,0.9925623337922187,0.0018049511975093907
6.626626626626627,0.992580450235768,0.001814593048627807
6.636636636636637,0.9925986595654986,0.0018235109045087478
6.646646646646647,0.9926169545666644,0.0018317113456420048
6.656656656656657,0.9926353280932455,0.001839201519425768
6.666666666666667,0.9926537730735148,0.0018459891185894871
6.676676676676677,0.9926722825153889,0.0018520823596083263
6.686686686686687,0.9926908495115628,0.0018574899611312982
6.696696696696697,0.992709467244429,0.001862221122444629
6.706706706706707,0.9927281289907804,0.0018662855019912813
6.716716716716717,0.9927468281263003,0.0018696931959670763
6.726726726726727,0.9927655581298367,0.0018724547170131263
